"dept";"applicant.gender";"admit"
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"male";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"E";"female";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"male";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
"F";"female";0
